,title,summary,image_url,text
175,Tonfo in Irpinia per il Sant'Agnello: amara manita contro la Virtus Avellino | Campania Sport,,,"AVELLINO – Notte fonda per il Sant’Agnello, che incassa una sconfitta senza appello sul campo della Virtus Avellino inanellando il 5° ko di fila lontano da Viale dei Pini con ben 15 reti incassate a fronte di un preoccupante 0 alla voce relativa ai gol al proprio attivo. Portar via punti dal Comunale di San Michele di Serino era  già un’impresa molto ardua, considerando la solidità della terza forza del campionato che può vantare la miglior difesa del girone con un ruolino di marcia interno da paura. Soltanto 3 reti incassate davanti al proprio pubblico per il solido gruppo di Criscitiello, l’ultima addirittura a fine settembre nel tennistico 6-1 rifilato al San Vito Positano. Dopo una prima fase di studio con qualche buona occasione da una parte e dall’altra, il doppio gancio assestato tra i minuti 14 e 24 ha minato le certezze di un Sant’Agnello che ha cercato di reagire con troppa frenesia incassando nei minuti finali ulteriori schiaffi a rendere il passivo pesantissimo. Dopo 6 minuti D’Andrea dialoga con Cucciniello, poi da posizione defilata rientra sul mancino e fa partire una conclusione a incrociare sulla quale Stinga non si fa sorprendere. Poco dopo una perfetta diagonale di Buonomo su D’Acierno mantiene il risultato ancora in parità, ma non tarda ad arrivare la rete del vantaggio irpino. D’Acierno riceve da Cucciniello e scarica un tracciante che fulmina Stinga dopo aver battuto sotto la traversa. Il Sant’Agnello prova a replicare con un tiro velenoso di Nocerino dalla lunga distanza, ma i padroni di casa continuano a premere fino ad assestare un durissimo colpo al morale dei costieri quando il cronometro segna il minuto 24. D’Andrea va via sul filo del fuorigioco, dribbling su Stinga in uscita disperata e Palladino nel tentativo di sbrogliare la matassa tocca la sfera quel tanto che basta per vederla oltrepassare beffardamente la linea bianca. Al 29’ Lauro si guadagna un calcio di punizione da una posizione molto invitante: Palladino prova a riscattarsi ma il suo tiro mancino termina tra le braccia di Giliberti. Al 42’ la sponda di Veniero su calcio piazzato di Serrapica è preda dell’estremo difensore che abbranca la sfera tuffandosi all’interno dell’area piccola. Quindi Stinga salva il risultato su una potente bordata di D’Acierno da distanza ravvicinata. In avvio di ripresa Veniero non trova il jolly da lontanissimo, la Virtus Avellino attende, amministra il vantaggio e poi colpisce alla prima occasione utile. Cucciniello va in pressione alta all’altezza della linea laterale e conquista la sfera involandosi verso il fondo, cross teso sul palo lungo dove D’Andrea non perdona per il tap-in vincente. I ragazzi di Francesco Nardo provano a far male con Vacca e Marino che dalla lunga distanza non inquadrano lo specchio della porta. La partita sembra in una fase di stanca, ma nel finale gli irpini dilagano. Prima Cucciniello cala il poker con una punizione di esterno collo che lascia di sasso Stinga, poi sugli sviluppi di un corner D’Andrea si coordina perfettamente e con un sinistro al volo centra la doppietta personale. Per il Sant’Agnello è un colpo durissimo e lo scontro diretto della prossima settimana contro il Faiano assumerà un’importanza capitale in vista del rush finale di una stagione che promette ancora sangue e sudore.VIRTUS AVELLINO – SANT’AGNELLO 5-0Reti: 14’ pt D’Acierno, 24’ pt Palladino aut., 23’ st D’Andrea, 43’ st Cucciniello, 45’+2 st D’AndreaVIRTUS AVELLINO (4-3-1-2) Giliberti; Caggiano, Cioffi, Lattarulo, Oliva; Viscido (40’ st Gaita), Rega, De Riso (42’ st Branchi); Cucciniello (45’+1 st Modano); D’Andrea, D’Acierno (12’ st Ripoli).A disp: Mazzone, Trifone, Ciampolillo.All: CriscitielloSANT’AGNELLO (3-4-1-2) Stinga; Buonomo (24’ st Vacca), Cappiello (8’ st Marino), Palladino; De Stefano, Serrapica, Veniero, Panariello (26’ pt Vanacore); Nocerino; Zarrella (24’ st Perna), Lauro.A disp: Zurino, Ferro, Di Giulio Cesare.All: NardoArbitro: Sig. Michele Palomba della Sezione AIA di Torre del Greco (Savino/Conforti)Note: Ammoniti: Lauro (S). Corner: 5-2. Recupero: 1’ pt, 3’ st. "
176,Avellino. Si dimette il direttore generale | Campania Sport,,,"AVELLINO – L’U.S. Avellino comunica di aver ricevuto e di aver accolto le dimissioni consegnate dal direttore generale, Massimiliano Taccone, per problematiche strettamente personali che impediscono la prosecuzione del rapporto che lo vedeva legato al club biancoverde.La società intende ringraziare Massimiliano Taccone per la professionalità, la dedizione e l’ottimo lavoro svolto nel corso degli anni in cui ha ricoperto l’incarico, ampiamente suffragato dai risultati sportivi ottenuti dalla squadra. "
177,Tra l'Avellino e la Virtus Entella vince la noia. Reti bianche al 'Partenio Lombardi' | Campania Sport,,,"AVELLINO –  Da un pareggio tra gli applausi ad uno tra i fischi. Così potremmo riassumere la settimana dell’Avellino che dopo lo stretto pareggio col Perugia, mette un altra “X” sul calendario. A differenza di una settimana fa però la prestazione della truppa di Novellino non passa inosservato per le poche idee messe in campo. Ad un primo tempo brutto e noioso, con i ritmi bassi spezzati solo dal colpo di testa di d’Angelo nel finale e Nizzetto ad inizio gara, fa da contraltare un secondo tempo altrettanto poco entusiasmante suggellato da il colpo di testa di Castaldo, messo via da Diaw che fa buona guarda nella zona di Iacobussi. Avellino che che si porta a -5 dal Frosinone, nonostante la gara in più, mentre l’Entella sale a quota 15, a sole 3 lunghezze dai Lupi. "
178,Avellino. Tutto pronto per la sfida diretta con l'Entella | Campania Sport,,,"AVELLINO – In casa Avellino non si smette di parlare della gara col Perugia, e di quel rigore che, se c’era il Var, avrebbe permesso alla truppa di Novellino di portare a casa i tre punti. Sulla questione è anche tornato il presidente dell’Avellino Walter Taccone, che a Sport Channel 214 ha detto che in lega di Serie B si sta discutendo di un eventuale Var anche nella cadetteria, che costerebbe €300 mila euro a squadra.Ferullo. Tiene banco in questi giorni anche la questione Ferullo, il futuro socio dell’Avellino che però ancora non ha formalizzato il suo ingresso in società. Nonostante la liquidità che immetterà nelle casse dei biancoverdi, difficilmente potrà occupare ruoli dirigenziali, almeno per la seguente annata.News dagli allenamenti. Mercoledì l’Avellino è sceso in campo al partenio-lombardi, con un allenamento a porte chiuse, dove gli indisponibili sono sempre stati Gavazzi e Morosini, mentre Radu e Marchizza sono impegnati con l’under 21. "
179,L'Avellino risorge col 3-5-2 | Campania Sport,,,"AVELLINO -L’Avellino risorge. non in senso letterario, perche’ i risultati continuano ad essere impietosi, ma rinasce nel gioco. I Lupi infatti escono con un pareggio da Perugia, ma almeno riescono a strappare un applauso ai propri tifosi, oltre che dimostrare che il 3-5-2 e’ il futuro dei verdi. Dopo un primo tempo da leoni, i Lupi sono calati vistosamente nel secondo tempo, dove i verdi si sono dimostrati impauriti di poter vincere la gara. Promossa a pieni voti invece tutta la difesa, che con l’aiuto del centrocampo ha trovato il tanto ricercato filtro di cui si aveva bisogno. Il punto di Perugia pero’ deve essere un “punto di partenza” e non uno di arrivo, contro la Virus Entella infatti ci vorra’ un esame di maturita’, necessario per dimostrare ancora una volta che i biancoverdi sono tornati quelli della scorsa stagione, con Novellino sempre piu’ protagonista, e non quello visto in questo primo spezzone di stagione.  "
180,"Milan Benevento 0-1, i sanniti battono il Milan a San Siro ma sono matematicamente retrocessi in Serie B | Campania Sport",,,"MILANO – Il Benevento riesce nell’impresa di sconfiggere il Milan a San Siro grazie alla rete di Iemmello al 29′ (p.t.), sfiorando anche il raddoppio. Si tratta della prima vittoria in trasferta per la compagine giallorossa. Vittoria però inutile a causa del trionfo del Crotone in trasferta contro l’Udinese, che condanna matematicamente i sanniti alla retrocessione in Serie B a 4 giornate dalla fine. "
181,Benevento con un piede in Serie B dopo il pareggio col Sassuolo e la sconfitta contro l'Atalanta | Campania Sport,,,"La squadra giallorossa è ormai con un piede in Serie B. Nelle ultime due gare i sanniti, ultimi in classifica a 11 lunghezze dal Verona penultimo, hanno racimolato un solo punto nella gara esterna contro il Sassuolo, finita 2-2. Unica nota positiva è il giovane Diabatè che, dopo aver segnato due reti alla Juventus, sigla la sua doppietta personale nella gara contro i neroverdi, i quali vanno a segno con il solito Politano, anch’egli autore di una doppietta.I giallorossi sono stati invece sconfitti nella sfida casalinga contro l’Atalanta. La compagine di Gasperini ha dominato il campo in lungo e in largo andando a segno con Freuler, Barrow e Papu Gomez. Sconfitta pesante per il Benevento che questa sera affronterà la durissima trasferta di San Siro contro il Milan. "
182,Benevento double face: sanniti umiliati dalla Lazio ma demoliscono il Verona | Campania Sport,,,"Nelle ultime due gare disputate, il Benevento perde clamorosamente in trasferta contro la Lazio (dopo essere andato in vantaggio) ma stravince in casa contro l’Hellas Verona.ROMA – A Roma contro la Lazio è andato in scena un match surreale, che si è concluso sul risultato di 6-2 per i biancocelesti. I padroni di casa passano in vantaggio con Immobile che, servito da Felipe Anderson, sigla la rete dell’1-0 all’8′(p.t.). Gli ospiti pareggiano al 23′(p.t.) sugli sviluppi di un calcio di punizione, battuto splendidamente dall’ex Cataldi che non esulta. Al 6′ della ripresa i giallorossi passano clamorosamente in vantaggio con Guilherme che, su assist di Lombardi, mette a segno la rete dell’ 1-2. Ma al 15′ la Lazio pareggia prima con Caicedo, servito da Luis Alberto, e sei minuti dopo passa in vantaggio con De Vrij, sugli sviluppi di un corner battuto dal solito Luis Alberto. I biancocelesti chiudono la gara con la rete di Immobile al 23′, che sigla la sua personale doppietta, con Lucas Leiva al 38′, artefice di un gol dalla lunga distanza e con il talentuoso Luis Alberto che, oltre ai due assist, segna anche il calcio di rigore causato da un fallo di Costa su Nani.BENEVENTO – Decisamente diversa la gara infrasettimanale giocata dai giallorossi in casa contro l’Hellas Verona. Il Benevento, ultimo in classifica, ha disputato la miglior prestazione della sua stagione contro i gialloblu, che restano fermi al penultimo posto. I padroni di casa passano in vantaggio con Letizia al 25′, ma l’uomo partita è Diabatè che mette a segno una doppietta nella ripresa, prima al 66′ e poi all’84’. "
183,"Benevento Cagliari 1-2, sanniti beffati in pieno recupero. E alle 15 affronteranno la Lazio all'Olimpico | Campania Sport",,,"BENEVENTO – L’ultima giornata di campionato prima della sosta per le nazionali ha visto il Benevento ospitare il Cagliari allo stadio ‘Vigorito’. Partono molto bene i padroni di casa che detengono il pallino del gioco e vanno in rete al 46′ con un gran tiro del solito Brignola, rivelazione di questa stagione, che si insacca all’incrocio dei pali. Anche nella ripresa i sanniti dominano il campo in lungo e in largo, ma non sfruttano a dovere importanti occasioni per chiudere il match, sprecate in particolar modo da Viola e da Coda. Il Cagliari, negli ultimi dieci minuti, reagisce e aumenta il pressing andando in vantaggio al 91′ con Pavoletti sugli sviluppi di un calcio d’angolo. Ma la beffa per i campani arriva al 94′, quando l’arbitro assegna un calcio di rigore in favore degli ospiti per un fallo di mano di Sandro. Barella insacca dagli 11 metri chiudendo un match dominato quasi totalmente dal Benevento. Beffa clamorosa per i Sanniti, che affronteranno la Lazio allo stadio Olimpico di Roma oggi alle ore 15. "
184,"Fiorentina Benevento 1-0, una vittoria nel ricordo di Davide Astori | Campania Sport",,,"FIRENZE – Nel ricordo del compianto Davide Astori, capitano della Fiorentina venuto improvvisamente a mancare pochi giorni fa, il Benevento viene sconfitto per 1-0 dalla Fiorentina. Allo stadio Artemio Franchi tra lacrime, commozione e solidarietà, i padroni di casa conquistano tre punti e gestiscono perfettamente il match nonostante la forte tensione. Il gol della vittoria è stato siglato al minuto 25 da Vitor Hugo, su assist di Saponara. Una vittoria interamente dedicata al proprio capitano. Al minuto 13 (numero di maglia di Astori) la partita è stata sospesa, fra applausi e commozione da parte di tutto lo stadio, per poi riprendere. Molto toccante la coreografia della Curva Fiesole con la scritta “Davide 13” su uno sfondo tutto viola.I sanniti domani affronteranno il Cagliari allo stadio Vigorito "
185,"Maddalonese rimontata dall’Albanova, mister Bovienzo: “Punto importante contro una grande squadra. Un passo alla volta verso la meta” | Campania Sport",,,"La Maddalonese interrompe la striscia negativa pareggiando 2-2 ad Arienzo contro l’Albanova. Avanti 2-0, i granata si sono fatti rimontare dall’undici di Ciaramella. Nel post gara mister Pasquale Bovienzo ammette: “Giocavamo una delle squadre più quotate del campionato e ovviamente non ci stava a perdere contro una squadra giovane come la nostra. Hanno spinto tantissimo mettendoci in difficoltà raggiungendo il pari. Alla fine il pari è meritato per quello che si è visto in campo e gli faccio i complimenti. Il primo è stato un gran gol, sul secondo potevamo fare meglio. Siamo stati un po’ ingenui ma alla fine portiamo avanti un punto che fa morale. Faccio i complimenti ai miei per come hanno interpretato il match, abbiamo affrontato l’Albanova a testa alta e passo dopo passo proveremo a raggiungere l’obiettivo. Ora ci attendono le ultime due gare del girone di andata sulla carta proibitive ma daremo tutto cercando di mettere in difficoltà ogni avversario”. "
186,"La Federazione Italiana Camminatori Sportivi (FICS) ha partecipato il giorno 9 ottobre all'iniziativa ""La Staffetta della Vita"" | Campania Sport",,,"La Federazione Italiana Camminatori Sportivi (FICS) ha partecipato il giorno 9 ottobre all’iniziativa“La Staffetta della Vita”,  rientrante nel Campionato Nazionale ASI “Staffetta in piazza”, avente lo scopo di unire l’aspetto agonistico, culturale e sociale facendo gareggiare le squadre dei partecipanti nelle più belle piazze di ogni regione d’Italia. La manifestazione prevedeva il passaggio del testimone tra 5 fasce di età diverse, dai 6 anni in su. Le selezioni regionali sono state organizzate dai comitati regionali ASI e le squadre selezionate hanno disputato la finale nazionale a Grosseto, presso il Parco di Viale Giotto. Uomini e donne hanno corso insieme, a comporre, anche per età, un nucleo familiare con un Under 14, un Under 25, un Under 35, un Under 50 e un Over 51. L’evento si è concluso con la premiazione dei partecipanti che si sono distinti nel corso della gara. “Il significato di questa staffetta parte dal valore della famiglia”, ha spiegato Sandro Giorgi, Responsabile ASI, Settore Atletica Leggera, “in quanto nelle squadre sono coinvolte persone di tutte le età: questo significa che ad essere percorso, tramite lo sport, è tutto l’arco della vita.”La città di S. Maria Capua Vetere è stata presente alla fase finale con la Federazione Italiana Camminatori Sportivi, Podistica Sammaritana e Atletica Studentesca SMCV per complessivi15 atleti e 3 accompagnatori. La città di Spartaco sta ritornando un passo alla volta ad essere  protagonista in Italia di eventi dal forte significato aggregativo e sociale. "
187,"Il mondo dello sport chiede aiuto, anche a Caserta il flash-mob #LoSportMeritaRispetto | Campania Sport",,,"CASERTA – #LoSportMeritaRispetto, è il grido che atleti e gestori di attività sportive affiliate Asi (Associazioni Sportive e Sociali Italiane) hanno alzato ieri in occasione di tre flash-mob tenutisi in provincia e volti a sottolineare la situazione emergenziale in cui lo sport vige, senza chiare linee che ne definiscano la ripresa, in tutta Italia.«Abbiamo, finora, tristemente collezionato solo promesse ­– dichiara Nicola Scaringi, presidente regionale Asi – ma nessuna certezza. Ci sono palestre ed altre attività sportive che, dopo la chiusura dell’8 marzo 2020, non hanno più alzato i battenti e non sanno come potranno farlo in vista della possibilità prevista dal Governo il prossimo 1 giugno. Se da un lato i centri sportivi hanno avviato le proprie attività, dall’altro va considerato che rappresentano solo una minima percentuale del totale. Il resto è lì che attende».«Siamo chiusi da 14 mesi, abbiamo incassato pochi ristori e tante promesse – commenta Carmela D’Amico, presidente dell’ASD Dynamika di Calvi Risorta – ma adesso è ora di darci indicazioni chiare. Non vogliamo far altro che riaprire le nostre associazioni sportive, sapendo di poterlo fare seguendo dettami precisi che siano garanzia di sicurezza per noi e per i nostri associati, e riprendere a seguire le nostre passioni. Tutti i comparti si stanno normando, siamo rimasti solo noi a fare da fanalino di coda».Al grido di aiuto – che fa eco anche all’iniziativa portata avanti dal presidente nazionale Asi, senatore Claudio Barbaro, di inserire, finalmente, il diritto allo sport nella Costituzione Italiana – si sono uniti tanti associati Asi che hanno scelto di testimoniare l’adesione alla campagna #LoSportMeritaRispetto in due luoghi simbolo di Terra di Lavoro – l’Anfiteatro Campano di Santa Maria Capua Vetere e la Reggia di Caserta – e tanti giovani atleti presso il centro sportivo «Benedetta Ferone» di Casolla di Caserta ove ha sede la scuola calcio ASD De Lucia.«Il momento continua ad essere grave e richiede la massima attenzione – conclude Scaringi – speriamo che il Governo ascolti il grido d’aiuto del mondo dello sport». "
188,"Campionato Asi Campania Felix, domani le finali di coppa | Campania Sport",,,"CASERTA – È tempo di finali per la coppa precampionato del Campionato di Calcio Amatoriale Asi Campania Felix organizzato dal Settore Calcio del Comitato Provinciale Asi di Caserta. Domani, sui campi del Centro Sportivo Talamonti di Caserta e del Centro Sportivo Benedetta Ferone di Casolla di Caserta si sfideranno, a partire dalle 14.30, le contendenti ai tre titoli iridati.Per la Coppa Élite, la sfida finale – alle 16.15 sul Centro Sportivo Talamonti – è tra Talamonti 14 ed Olympique Marcianise, rispettivamente vincitori, nelle semifinali, sullo Sporting Marcianise per 2-1 e sul Real San Prisco sempre per 2-1.Nella Coppa Eccellenze, la finale – alle 14.30 sul Centro Sportivo Benedetta Ferone – è del Real Borbonica contro il Sant’Anastasia che superano, nelle semifinali, Spartalex ed Audace San Marco rispettivamente per 3-2 e 4-2).Nella Coppa Asi Caserta la sfida finale – alle 14.30 sul Centro Sportivo Talamonti – è tra Real Caivano e Smav 18 che raggiungono la vetta dopo aver battuto, rispettivamente, AFC Cerasole per 3-1 e Gabriella per 9-8. "
189,"Campionato Asi Campania Felix, chiusa la fase regular domani i quarti di coppa | Campania Sport",,,"CASERTA – Con l’ultima giornata di gare della regular season di coppa di apertura del Campionato di Calcio Amatoriale Asi Campania Felix organizzato dal Comitato Provinciale Asi di Caserta, si aprono, domani, i quarti di finali per l’assegnazione dei primi trofei stagionali.Il girone A si è chiuso con al primo posto il Talamonti 14 seguito da Phoenix, Real Borbonica, United Marcianise Mandrill, Atletico Matilde e Can Soccer. Nel girone B la testa della classifica è andata all’Olympique Marcianise seguita da Frattese United, Audace San Marco, Daman Team, Smav 18 ed AFC Cerasole.Il girone C ha visto vincitore il Victoria Casa Hirta a cui si accodano Atletico Marcianise, Suessola United, Spartalex, Gabriella e Real Caivano. Nel girone D è, invece, lo Sporting Marcianise ad ottenere la testa seguito da Real San Prisco, Atletico Aversa, Sant’Anastasia, Gaetano Addio e Talamonti FC.Nei quarti di Coppa Élite, domani si scontreranno Talamonti 14 contro Frattese United, Altetico Marcianise contro Sporting Marcianise, Phoenix contro Olympique Marcianise e Victoria Casa Hirta contro Real San Prisco.Per la Coppa Eccellenze i quarti sono tra Real Borbonica e Daman Team, Spartalex ed Atletico Aversa, Audace San Marco e United Marcianise Mandrill e Sant’Anastasia e Suessola United.La Coppa Asi Caserta vede ai quarti gli incontri tra Atletico Marcianise ed AFC Cerasole, Gaetano Addio e Real Caivano, Smav 18 e Can Soccer, Gabriella e Talamonti FC. "
190,Il Napoli annienta l'Udinese e mette nel mirino la Roma: finisce 3-0 per gli azzurri | Campania Sport,,,"NAPOLI – Il Napoli chiude in fretta la ‘pratica Udinese’ mettendo nel mirino la Roma che, dopo aver pareggiato contro l’Atalanta, dista solo due punti dagli azzurri.La squadra di Sarri detiene il controllo della gara sin dall’inizio, ma il possesso palla azzurro appare sterile per la solidità difensiva mostrata dai bianconeri. Nel primo tempo si registrano due conclusioni di Hamsik e Mertens, facilmente parate da Karnezis, e un colpo di testa di Albiol, sugli sviluppi di un calcio d’angolo, finito di poco alto. Nella ripresa il Napoli sblocca subito il risultato con il solito Mertens, e al minuto 5 può raddoppiare con una conclusione di Insigne respinta abilmente da Danilo. Al 15′ ci prova Hamsik con un tiro dalla lunga distanza finito di poco fuori. Un minuto dopo primo sussulto bianconero con un colpo di testa di Zapata che si stampa sul palo. Sul cambio di fronte, al minuto 17, Allan calcia di destro trovando un gran goal che chiude il match, ma non esulta per rispetto dei suoi ex tifosi. Al 27′ arriva anche la terza rete azzurra targata Callejon. Al 33′ Mertens e Hamsik vengono sostituiti rispettivamente da Milik e Zielinski. Verso la fine del match ci prova proprio il neo entrato Milik con un sinistro dal limite che finisce sul fondo. Poco prima del fischio finale Callejon colpisce di testa rischiando l’autorete, ma Reina salva deviando in calcio d’angolo. "
191,CONI CAMPANIA E ASSOCIAZIONE DATECI LE ALI INSIEME PER I GIOVANI PROFUGHI UCRAINI | Campania Sport,,,"/Domani, gioved 3 novembre, alle ore 11.30, presso la sede del Coni Campania, //la conferenza stampa di presentazione dell\u2019accordo di collaborazione/Continua l’opera del CONI Campania a favore dei giovani ucraini in fuga dalla guerra, iniziata fin dai primi tragici giorni e che ha visto compatto tutto il mondo sportivo campano in questa grande prova di solidariet. Domani, gioved 3 novembre, alle ore 11.30, presso la sede del Coni Campania (Via A. Longo 46\E \u2013 Napoli), sar presentato alla stampa l\u2019accordo di collaborazione tra il Comitato Regionale Coni Campania e l\u2019associazione Dateci le ali, in prima linea nel dare sostegno ai giovani profughi ucraini. All\u2019incontro ufficiale per la firma interverranno il presidente del Coni Campania, Sergio Roncelli, il console ucraino a Napoli, Maksym Kovalenko, i vertici dell\u2019associazione Dateci le ali, Antonio Sam e Tania Genovese, e l\u2019assessore allo sport del Comune di Napoli, Emanuela Ferrante. La Mostra d’Oltremare, che avr un ruolo importante nella realizzazione dell’accordo, sar rappresentata dalla consigliera delegata Maria Caputo./Napoli, 2 novembre 2022//1498729429674PastedImage////Comitato Regionale CONI Campania//Via Alessandro Longo, 46/E//80127 NAPOLI//Tel. +39 0815793095/campania@coni.it– Carlo Zazzera "
192,Carlo Sanchezè il nuovo allenatore del Pomigliano Calcio Femminile. Nella serata di ieri il presidenteRaffaele Pipolaha raggiunto l’accordo con il tecnico partenopeo che domani siederà in panchina a Parma. | Campania Sport,,,"CARLO SANCHEZ NUOVO ALLENATORE DELLE PANTERECarlo Sanchezè il nuovo allenatore del Pomigliano Calcio Femminile. Nella serata di ieri il presidenteRaffaele Pipolaha raggiunto l’accordo con il tecnico partenopeo che domani siederà in panchina a Parma.Carlo Sanchez, napoletano di 48 anni, è un allenatore di buona esperienza. Ha allenato nel recente passato Agropoli, Angri, San Teodoro e Marcianise. Sebbene abbia lavorato nel mondo maschile, in Campania è stato il coordinatore regionale delle rappresentative campane maschili e femminili.La sua prima dichiarazione da neo tecnico delle pantere:“Sono contento per l’intesa raggiunta con il presidente Raffaele Pipola. Ho accettato di guidare il Pomigliano Femminile nella massima serie professionistica con tanto entusiasmo. Ho conosciuto il progetto del Pomigliano, la sua finalità e lo spirito che lo anima. Sarò in perfetta sinergia con lo staff tecnico che fino ad oggi ha ben gestito il gruppo; una squadra formata da ragazze valide che saranno in grado di ottenere i punti necessari per recuperare quanto negato dalla sorte e dagli episodi. Domani saremo in campo a Parma in una sfida importante per la zona salvezza”.UFFICIO STAMPAPomigliano Calcio Femminile srlResponsabile | Enzo RuggieroMobile | +39 3387258051e.ufficiostampa@pomiglianocalciofemminile.itt. +39 081 376 4036w.www.pomiglianocalciofemminile.itStadio Ugo Gobbato – Via Ravenna, snc 80038 Pomigliano d’Arco (NA)FORZA PANTEREQuesto messaggio di posta elettronica è ad uso esclusivo del/i destinatario/i previsti e può contenere informazioni riservate, privilegiate e informazioni non divulgabili. È vietata la divulgazione o la distribuzione. Se non sei il destinatario previsto, si prega di contattare il mittente tramite e-mail di risposta immediatamente e distruggere tutte le copie del messaggio. "
193,TORNA A NAPOLI IL CIRCUITO NAZIONALE DI AQUABIKE | Campania Sport,,," TORNA A NAPOLI IL CIRCUITO NAZIONALE DI AQUABIKE Da venerdì a domenica tutti i campioni dei venti circuiti nazionali assoluti e giovaniliin gara al lido Sabbia d’Argento di Varcaturo con l’organizzazione della Fly Motor Show.            Una grande festa di sport sul mare. Da venerdì il lido Sabbia d’Argento di Varcaturo ospiterà la quarta tappa del Campionato Italiano di aquabike organizzata dalla Fly Motor Show insieme al Comitato campano della Federazione Italiana Motonautica, che vedrà in gara oltre duecento atleti che parteciperanno alle venti categorie, assolute e giovanili, in lotta per il titolo tricolore che sarà assegnato la settimana successiva a Civitavecchia. L’organizzazione è stata possibile anche grazie al supporto di Gargano Costruzioni, Hotel Vogue, Genialed, Nautica Sea Doo, Aquabike San Marino.Un programma particolarmente ricco, che vedrà impegnati, tra i tanti bikers in gara, anche numerosi atleti di Napoli e provincia. Tra questi, il vincitore dell’ultima tappa del Mondiale 2022 Davide Pontecorvo, che correrà in casa nella categoria Runabout GP4 insieme ad Antonio Pontecorvo, Dino Pontecorvo nella Runabout GP1 e i giovani Emanuele Pontecorvo, Domenico Caiazza, Gabriele Dragone e Ayrton Cecere, tutti del team Fly Motor Show.            Il programma prevede venerdì 7 ottobre l’arrivo dei team e la registrazione degli atleti. Sabato 8 ottobre, invece, dopo il briefing dei piloti alle ore 8, si inizierà con le prove libere obbligatorie dalle 9 e le eventuali qualifiche a seguire. Alle 12 sono previste le prime manche che proseguiranno dalle 15.15 dopo una breve pausa per il pranzo. Domenica 9 ottobre, invece, le prove libere alle ore 9 saranno facoltative e si scenderà in acqua per le seconde manche alle ore 11.15. Le gare, dopo la pausa pranzo, riprenderanno alle 14.30 e, al termine dell’ultima prova, si svolgeranno le premiazioni di tutte le categorie in gara.           “Siamo orgogliosi di riportare questo spettacolare circuito nelle nostre acque – spiega Dino Pontecorvo, presidente della Fly Motor Show -. L’aquabike è una disciplina in grande crescita, specialmente tra i più giovani. Abbiamo tanti ragazzi che partecipano al campionato nazionale e permettergli di correre al largo delle nostre coste è una grande soddisfazione. Ci auguriamo che i risultati ottenuti qui possano consentire a tanti di loro di poter lottare per il successo finale del campionato nell’ultima tappa”.           La Fly Motor Show ha previsto anche, in occasione delle gare, una visita speciale da parte di alcuni ragazzi autistici all’interno del paddock per mostrare da vicino il funzionamento delle moto e l’organizzazione della manifestazione, nell’ambito di un progetto che l’associazione svolge da anni a favore di questi ragazzi. Napoli, 5 ottobre 2022– Carlo Zazzeracarlozazzera@sportpressoffice.com+39 3395651123Privo di virus.www.avast.com "
